image_path,xmin,xmax,ymin,ymax,label
1000_1500_11200_12200_region.png,791,812,278,301,Tree
1000_1500_11200_12200_region.png,757,792,274,307,Tree
1000_1500_11200_12200_region.png,732,759,249,266,Tree
1000_1500_11200_12200_region.png,731,756,177,202,Tree
1000_1500_11200_12200_region.png,732,753,131,156,Tree
1000_1500_11200_12200_region.png,436,453,97,117,Tree
1000_1500_11200_12200_region.png,431,452,52,73,Tree
1000_1500_11200_12200_region.png,389,421,26,55,Tree
1000_1500_11200_12200_region.png,396,414,194,214,Tree
1000_1500_11200_12200_region.png,423,446,208,237,Tree
1000_1500_12200_13200_region.png,206,258,379,411,Tree
1000_1500_12200_13200_region.png,225,288,258,294,Tree
1000_1500_12200_13200_region.png,297,332,173,207,Tree
1000_1500_12200_13200_region.png,247,278,163,195,Tree
1000_1500_12200_13200_region.png,256,295,115,149,Tree
1000_1500_12200_13200_region.png,213,244,13,61,Tree
1000_1500_12200_13200_region.png,265,303,17,62,Tree
1000_1500_12200_13200_region.png,403,458,388,413,Tree
1000_1500_12200_13200_region.png,468,516,371,415,Tree
1000_1500_12200_13200_region.png,501,550,340,374,Tree
1000_1500_12200_13200_region.png,490,549,291,334,Tree
1000_1500_12200_13200_region.png,507,550,261,291,Tree
1000_1500_12200_13200_region.png,552,593,226,273,Tree
1000_1500_12200_13200_region.png,561,600,178,216,Tree
1000_1500_12200_13200_region.png,501,546,213,252,Tree
1000_1500_12200_13200_region.png,506,549,171,212,Tree
1000_1500_12200_13200_region.png,511,557,117,155,Tree
1000_1500_12200_13200_region.png,543,592,74,115,Tree
1000_1500_12200_13200_region.png,420,462,261,305,Tree
1000_1500_12200_13200_region.png,372,420,266,303,Tree
1000_1500_12200_13200_region.png,424,457,183,213,Tree
1000_1500_12200_13200_region.png,433,463,118,145,Tree
1000_1500_12200_13200_region.png,445,464,100,112,Tree
1000_1500_12200_13200_region.png,453,488,20,52,Tree
1000_1500_12200_13200_region.png,151,190,78,118,Tree
1000_1500_12200_13200_region.png,106,138,386,414,Tree
1000_1500_12200_13200_region.png,45,95,370,406,Tree
1000_1500_12200_13200_region.png,797,828,338,369,Tree
1000_1500_13200_14200_region.png,84,129,375,400,Tree
1000_1500_13200_14200_region.png,123,158,298,325,Tree
1000_1500_13200_14200_region.png,151,178,270,302,Tree
1000_1500_13200_14200_region.png,183,227,188,229,Tree
1000_1500_13200_14200_region.png,214,244,148,188,Tree
1000_1500_13200_14200_region.png,246,265,101,147,Tree
1000_1500_13200_14200_region.png,429,485,58,109,Tree
1000_1500_13200_14200_region.png,733,761,37,66,Tree
1000_1500_13200_14200_region.png,745,781,11,42,Tree
1000_1500_13200_14200_region.png,683,721,9,46,Tree
1000_1500_13200_14200_region.png,592,630,13,36,Tree
1000_1500_13200_14200_region.png,471,515,141,179,Tree
1000_1500_13200_14200_region.png,425,464,128,173,Tree
1000_1500_13200_14200_region.png,471,498,196,229,Tree
1000_1500_13200_14200_region.png,429,460,190,220,Tree
1000_1500_13200_14200_region.png,447,474,227,255,Tree
1000_1500_13200_14200_region.png,395,423,300,320,Tree
1000_1500_13200_14200_region.png,381,404,329,353,Tree
1000_1500_13200_14200_region.png,343,368,367,398,Tree
1000_1500_13200_14200_region.png,300,327,362,394,Tree
1000_1500_13200_14200_region.png,332,366,332,361,Tree
1000_1500_13200_14200_region.png,321,346,294,323,Tree
1000_1500_13200_14200_region.png,376,402,270,299,Tree
1000_1500_13200_14200_region.png,383,419,196,235,Tree
1000_1500_13200_14200_region.png,393,424,151,186,Tree
1000_1500_13200_14200_region.png,242,268,359,383,Tree
1000_1500_13200_14200_region.png,219,254,388,415,Tree
1000_1500_13200_14200_region.png,173,203,388,411,Tree
1000_1500_13200_14200_region.png,146,177,362,394,Tree
1000_1500_13200_14200_region.png,193,219,352,376,Tree
1000_1500_13200_14200_region.png,179,216,322,354,Tree
1000_1500_13200_14200_region.png,225,258,328,354,Tree
1000_1500_13200_14200_region.png,262,294,290,328,Tree
1000_1500_13200_14200_region.png,223,252,291,325,Tree
1000_1500_13200_14200_region.png,192,209,283,303,Tree
1000_1500_13200_14200_region.png,224,251,255,283,Tree
1000_1500_13200_14200_region.png,290,320,255,289,Tree
1000_1500_13200_14200_region.png,307,344,231,265,Tree
1000_1500_13200_14200_region.png,344,369,186,213,Tree
1000_1500_13200_14200_region.png,352,380,145,182,Tree
1000_1500_13200_14200_region.png,361,403,101,145,Tree
1000_1500_13200_14200_region.png,328,364,55,89,Tree
1000_1500_13200_14200_region.png,322,357,88,123,Tree
1000_1500_13200_14200_region.png,307,340,131,161,Tree
1000_1500_13200_14200_region.png,264,299,191,223,Tree
1000_1500_13200_14200_region.png,256,295,234,271,Tree
1000_1500_13200_14200_region.png,268,309,154,183,Tree
1000_1500_13200_14200_region.png,141,170,89,104,Tree
1000_1500_13200_14200_region.png,154,177,62,74,Tree
1000_1500_13200_14200_region.png,178,202,14,32,Tree
1000_1500_13200_14200_region.png,66,88,216,237,Tree
1000_1500_14200_15200_region.png,802,832,350,391,Tree
1000_1500_14200_15200_region.png,798,827,305,335,Tree
1000_1500_14200_15200_region.png,804,824,226,250,Tree
1000_1500_14200_15200_region.png,803,827,183,219,Tree
1000_1500_14200_15200_region.png,809,829,142,168,Tree
1000_1500_14200_15200_region.png,808,827,93,124,Tree
1000_1500_14200_15200_region.png,803,827,39,74,Tree
1000_1500_15200_16200_region.png,532,584,108,153,Tree
1000_1500_15200_16200_region.png,759,806,35,74,Tree
1000_1500_15200_16200_region.png,508,554,168,214,Tree
1000_1500_15200_16200_region.png,698,743,188,238,Tree
1000_1500_15200_16200_region.png,677,712,260,294,Tree
1000_1500_15200_16200_region.png,695,739,297,337,Tree
1000_1500_15200_16200_region.png,748,777,376,409,Tree
1000_1500_15200_16200_region.png,785,820,376,407,Tree
1000_1500_15200_16200_region.png,744,773,327,366,Tree
1000_1500_15200_16200_region.png,793,823,291,322,Tree
1000_1500_15200_16200_region.png,748,778,287,316,Tree
1000_1500_15200_16200_region.png,796,827,239,277,Tree
1000_1500_15200_16200_region.png,720,748,247,281,Tree
1000_1500_15200_16200_region.png,758,793,196,240,Tree
1000_1500_15200_16200_region.png,801,830,197,233,Tree
1000_1500_15200_16200_region.png,755,789,143,181,Tree
1000_1500_15200_16200_region.png,719,747,113,143,Tree
1000_1500_15200_16200_region.png,664,693,138,164,Tree
1000_1500_15200_16200_region.png,657,683,164,193,Tree
1000_1500_15200_16200_region.png,628,647,178,199,Tree
1000_1500_15200_16200_region.png,632,655,205,228,Tree
1000_1500_15200_16200_region.png,627,654,240,265,Tree
1000_1500_15200_16200_region.png,657,672,232,247,Tree
1000_1500_15200_16200_region.png,630,655,281,302,Tree
1000_1500_15200_16200_region.png,638,664,318,345,Tree
1000_1500_15200_16200_region.png,635,658,353,372,Tree
1000_1500_15200_16200_region.png,603,628,344,366,Tree
1000_1500_15200_16200_region.png,576,598,349,369,Tree
1000_1500_15200_16200_region.png,580,607,312,333,Tree
1000_1500_15200_16200_region.png,591,616,381,407,Tree
1000_1500_15200_16200_region.png,513,539,387,410,Tree
1000_1500_15200_16200_region.png,477,503,387,411,Tree
1000_1500_15200_16200_region.png,438,467,383,408,Tree
1000_1500_15200_16200_region.png,412,435,363,385,Tree
1000_1500_15200_16200_region.png,423,446,338,363,Tree
1000_1500_15200_16200_region.png,455,478,340,367,Tree
1000_1500_15200_16200_region.png,435,450,309,327,Tree
1000_1500_15200_16200_region.png,460,486,301,327,Tree
1000_1500_15200_16200_region.png,491,508,285,310,Tree
1000_1500_15200_16200_region.png,463,490,257,283,Tree
1000_1500_15200_16200_region.png,521,550,231,252,Tree
1000_1500_15200_16200_region.png,505,528,258,285,Tree
1000_1500_15200_16200_region.png,580,604,241,259,Tree
1000_1500_15200_16200_region.png,562,585,211,232,Tree
1000_1500_15200_16200_region.png,575,598,187,209,Tree
1000_1500_15200_16200_region.png,558,583,168,194,Tree
1000_1500_15200_16200_region.png,587,610,159,184,Tree
1000_1500_15200_16200_region.png,605,624,189,213,Tree
1000_1500_15200_16200_region.png,593,620,215,235,Tree
1000_1500_15200_16200_region.png,611,626,241,259,Tree
1000_1500_15200_16200_region.png,585,604,264,288,Tree
1000_1500_15200_16200_region.png,609,630,266,293,Tree
1000_1500_15200_16200_region.png,553,580,301,331,Tree
1000_1500_15200_16200_region.png,521,546,298,329,Tree
1000_1500_15200_16200_region.png,493,513,317,342,Tree
1000_1500_15200_16200_region.png,525,548,332,355,Tree
1000_1500_15200_16200_region.png,459,498,159,200,Tree
1000_1500_15200_16200_region.png,418,453,164,202,Tree
1000_1500_15200_16200_region.png,379,418,181,216,Tree
1000_1500_15200_16200_region.png,411,441,240,275,Tree
1000_1500_15200_16200_region.png,287,324,45,82,Tree
1000_1500_15200_16200_region.png,279,317,12,42,Tree
1000_1500_15200_16200_region.png,3,30,9,42,Tree
1000_1500_15200_16200_region.png,19,53,385,413,Tree
1000_1500_15200_16200_region.png,273,296,259,286,Tree
1000_1500_15200_16200_region.png,274,299,302,325,Tree
1000_1500_15200_16200_region.png,388,414,305,331,Tree
1000_1500_15200_16200_region.png,391,409,240,267,Tree
1000_1500_15200_16200_region.png,365,391,260,287,Tree
1000_1500_15200_16200_region.png,364,383,293,319,Tree
1000_1500_15200_16200_region.png,344,371,329,358,Tree
1000_1500_15200_16200_region.png,306,336,383,409,Tree
1000_1500_15200_16200_region.png,310,340,325,358,Tree
1000_1500_15200_16200_region.png,276,299,349,374,Tree
1000_1500_15200_16200_region.png,143,166,376,397,Tree
1000_1500_15200_16200_region.png,124,139,385,401,Tree
1000_1500_15200_16200_region.png,207,226,346,364,Tree
1000_1500_15200_16200_region.png,177,200,338,366,Tree
1000_1500_15200_16200_region.png,146,175,344,374,Tree
1000_1500_15200_16200_region.png,113,139,343,368,Tree
1000_1500_15200_16200_region.png,87,108,345,364,Tree
1000_1500_15200_16200_region.png,71,94,365,389,Tree
1000_1500_15200_16200_region.png,35,58,353,374,Tree
1000_1500_15200_16200_region.png,8,34,332,351,Tree
1000_1500_15200_16200_region.png,55,75,301,328,Tree
1000_1500_15200_16200_region.png,77,105,13,35,Tree
1000_1500_15200_16200_region.png,127,155,9,32,Tree
1000_1500_15200_16200_region.png,214,249,15,39,Tree
1000_1500_15200_16200_region.png,254,274,24,49,Tree
1000_1500_15200_16200_region.png,54,82,41,66,Tree
1000_1500_15200_16200_region.png,87,113,43,70,Tree
1000_1500_15200_16200_region.png,7,40,63,89,Tree
1000_1500_15200_16200_region.png,53,80,73,100,Tree
1000_1500_15200_16200_region.png,94,121,77,100,Tree
1000_1500_15200_16200_region.png,43,73,106,133,Tree
1000_1500_15200_16200_region.png,13,36,170,190,Tree
1000_1500_15200_16200_region.png,46,75,141,170,Tree
1000_1500_15200_16200_region.png,287,320,109,141,Tree
1000_1500_15200_16200_region.png,249,279,56,85,Tree
1000_1500_15200_16200_region.png,303,330,265,303,Tree
1000_1500_15200_16200_region.png,198,218,49,75,Tree
1000_1500_15200_16200_region.png,195,223,189,214,Tree
1000_1500_15200_16200_region.png,187,215,228,261,Tree
1000_1500_15200_16200_region.png,156,183,236,258,Tree
1000_1500_15200_16200_region.png,107,130,220,235,Tree
1000_1500_15200_16200_region.png,78,104,241,266,Tree
1000_1500_15200_16200_region.png,130,155,201,227,Tree
1000_1500_15200_16200_region.png,109,150,176,199,Tree
1000_1500_15200_16200_region.png,87,123,138,168,Tree
1000_1500_15200_16200_region.png,65,86,206,230,Tree
1000_1500_15200_16200_region.png,7,33,216,242,Tree
1000_1500_15200_16200_region.png,80,106,176,199,Tree
1000_1500_15200_16200_region.png,136,168,262,292,Tree
1000_1500_15200_16200_region.png,197,212,296,318,Tree
1000_1500_15200_16200_region.png,116,142,293,320,Tree
1000_1500_15200_16200_region.png,161,187,170,199,Tree
1000_1500_15200_16200_region.png,153,174,139,160,Tree
1000_1500_15200_16200_region.png,232,259,170,196,Tree
1000_1500_15200_16200_region.png,261,286,167,191,Tree
1000_1500_15200_16200_region.png,288,311,200,227,Tree
1000_1500_15200_16200_region.png,232,258,220,250,Tree
1000_1500_15200_16200_region.png,201,225,142,161,Tree
1000_1500_15200_16200_region.png,308,332,162,189,Tree
1000_1500_15200_16200_region.png,340,362,162,181,Tree
1000_1500_15200_16200_region.png,332,361,234,258,Tree
1000_1500_15200_16200_region.png,360,385,212,239,Tree
20000_20500_1200_2200_region.png,749,770,259,284,Tree
20000_20500_1200_2200_region.png,787,832,88,128,Tree
20000_20500_1200_2200_region.png,723,748,231,258,Tree
20000_20500_1200_2200_region.png,693,714,226,249,Tree
20000_20500_1200_2200_region.png,662,677,229,248,Tree
20000_20500_1200_2200_region.png,447,465,123,144,Tree
20000_20500_1200_2200_region.png,477,499,62,82,Tree
20000_20500_1200_2200_region.png,482,517,15,48,Tree
20000_20500_1200_2200_region.png,388,416,159,193,Tree
20000_20500_1200_2200_region.png,261,286,209,235,Tree
20000_20500_1200_2200_region.png,316,336,170,198,Tree
20000_20500_1200_2200_region.png,261,295,146,181,Tree
20000_20500_1200_2200_region.png,223,251,141,188,Tree
20000_20500_1200_2200_region.png,313,327,84,98,Tree
20000_20500_1200_2200_region.png,168,197,36,63,Tree
20000_20500_1200_2200_region.png,389,423,366,402,Tree
20000_20500_1200_2200_region.png,358,393,204,239,Tree
20000_20500_1200_2200_region.png,466,511,184,222,Tree
20000_20500_1200_2200_region.png,427,451,16,53,Tree
20000_20500_2200_3200_region.png,61,82,330,345,Tree
20000_20500_2200_3200_region.png,159,192,261,292,Tree
20000_20500_2200_3200_region.png,216,247,44,68,Tree
20000_20500_2200_3200_region.png,168,197,6,29,Tree
20000_20500_2200_3200_region.png,37,82,83,113,Tree
20000_20500_2200_3200_region.png,10,46,34,63,Tree
20000_20500_2200_3200_region.png,464,495,210,225,Tree
20000_20500_2200_3200_region.png,502,526,187,208,Tree
20000_20500_2200_3200_region.png,517,537,160,176,Tree
20000_20500_2200_3200_region.png,643,673,65,96,Tree
20000_20500_2200_3200_region.png,693,728,19,62,Tree
20000_20500_2200_3200_region.png,523,558,333,364,Tree
20000_20500_2200_3200_region.png,504,546,275,316,Tree
20000_20500_2200_3200_region.png,240,261,255,270,Tree
20000_20500_2200_3200_region.png,14,41,346,373,Tree
20000_20500_3200_4200_region.png,469,516,341,392,Tree
20000_20500_3200_4200_region.png,532,580,330,385,Tree
20000_20500_3200_4200_region.png,678,711,239,264,Tree
20000_20500_3200_4200_region.png,713,759,162,220,Tree
20000_20500_3200_4200_region.png,450,517,261,306,Tree
20000_20500_3200_4200_region.png,292,345,343,389,Tree
20000_20500_3200_4200_region.png,299,352,288,334,Tree
20000_20500_3200_4200_region.png,70,109,284,314,Tree
20000_20500_3200_4200_region.png,173,212,203,244,Tree
20000_20500_3200_4200_region.png,135,160,221,255,Tree
20000_20500_3200_4200_region.png,432,470,120,143,Tree
20000_20500_3200_4200_region.png,450,483,11,48,Tree
20000_20500_3200_4200_region.png,608,643,13,44,Tree
20000_20500_3200_4200_region.png,761,799,196,242,Tree
20000_20500_3200_4200_region.png,715,763,94,129,Tree
20000_20500_3200_4200_region.png,746,781,134,161,Tree
20000_20500_3200_4200_region.png,632,677,208,240,Tree
20000_20500_3200_4200_region.png,666,702,133,177,Tree
20000_20500_3200_4200_region.png,638,665,115,138,Tree
20000_20500_3200_4200_region.png,580,619,220,245,Tree
20000_20500_3200_4200_region.png,149,184,163,188,Tree
20000_20500_3200_4200_region.png,591,631,340,374,Tree
20000_20500_3200_4200_region.png,67,115,367,404,Tree
20000_20500_4200_5200_region.png,495,556,77,126,Tree
20000_20500_4200_5200_region.png,469,495,33,56,Tree
20000_20500_4200_5200_region.png,280,311,165,205,Tree
20000_20500_4200_5200_region.png,304,347,205,246,Tree
20000_20500_4200_5200_region.png,194,240,158,202,Tree
20000_20500_4200_5200_region.png,143,189,126,173,Tree
20000_20500_4200_5200_region.png,98,148,217,257,Tree
20000_20500_4200_5200_region.png,82,140,170,207,Tree
20000_20500_4200_5200_region.png,68,117,101,149,Tree
20000_20500_4200_5200_region.png,13,50,360,397,Tree
20000_20500_4200_5200_region.png,65,115,375,409,Tree
20000_20500_4200_5200_region.png,5,49,258,297,Tree
20000_20500_4200_5200_region.png,11,56,202,241,Tree
20000_20500_4200_5200_region.png,10,54,149,190,Tree
20000_20500_4200_5200_region.png,457,494,280,331,Tree
20000_20500_4200_5200_region.png,501,525,334,375,Tree
20000_20500_4200_5200_region.png,536,564,339,360,Tree
20000_20500_4200_5200_region.png,602,631,316,359,Tree
20000_20500_4200_5200_region.png,675,695,319,344,Tree
20000_20500_4200_5200_region.png,705,741,312,342,Tree
20000_20500_4200_5200_region.png,742,767,247,274,Tree
20000_20500_4200_5200_region.png,790,821,168,194,Tree
20000_20500_4200_5200_region.png,790,807,202,223,Tree
20000_20500_4200_5200_region.png,629,671,39,78,Tree
20000_20500_4200_5200_region.png,681,726,59,86,Tree
20000_20500_4200_5200_region.png,652,679,128,155,Tree
20000_20500_4200_5200_region.png,681,714,106,139,Tree
20000_20500_4200_5200_region.png,728,758,110,143,Tree
20000_20500_4200_5200_region.png,610,645,275,302,Tree
20000_20500_4200_5200_region.png,651,680,257,288,Tree
20000_20500_4200_5200_region.png,698,727,227,252,Tree
20000_20500_4200_5200_region.png,711,741,178,208,Tree
20000_20500_4200_5200_region.png,396,429,71,111,Tree
20000_20500_4200_5200_region.png,325,351,49,69,Tree
20000_20500_4200_5200_region.png,418,438,44,67,Tree
20000_20500_4200_5200_region.png,437,483,183,221,Tree
20000_20500_4200_5200_region.png,527,557,284,318,Tree
20000_20500_4200_5200_region.png,501,541,383,415,Tree
20000_20500_4200_5200_region.png,350,370,298,330,Tree
20000_20500_5200_6200_region.png,800,831,255,284,Tree
20000_20500_5200_6200_region.png,690,724,217,255,Tree
20000_20500_5200_6200_region.png,632,646,269,290,Tree
20000_20500_5200_6200_region.png,636,668,295,319,Tree
20000_20500_5200_6200_region.png,423,453,352,384,Tree
20000_20500_5200_6200_region.png,485,517,353,378,Tree
20000_20500_5200_6200_region.png,365,402,324,362,Tree
20000_20500_5200_6200_region.png,307,334,375,404,Tree
20000_20500_5200_6200_region.png,321,360,316,356,Tree
20000_20500_5200_6200_region.png,269,311,302,346,Tree
20000_20500_5200_6200_region.png,298,329,221,249,Tree
20000_20500_5200_6200_region.png,265,291,195,224,Tree
20000_20500_5200_6200_region.png,208,237,238,272,Tree
20000_20500_5200_6200_region.png,146,180,228,254,Tree
20000_20500_5200_6200_region.png,73,106,191,246,Tree
20000_20500_5200_6200_region.png,32,64,182,204,Tree
20000_20500_5200_6200_region.png,46,73,158,180,Tree
20000_20500_5200_6200_region.png,52,82,128,151,Tree
20000_20500_5200_6200_region.png,91,126,18,57,Tree
20000_20500_5200_6200_region.png,137,179,27,72,Tree
20000_20500_5200_6200_region.png,192,221,27,60,Tree
20000_20500_5200_6200_region.png,268,297,45,93,Tree
20000_20500_5200_6200_region.png,314,337,56,94,Tree
20000_20500_5200_6200_region.png,346,376,51,89,Tree
20000_20500_5200_6200_region.png,371,411,88,127,Tree
20000_20500_5200_6200_region.png,473,510,73,114,Tree
20000_20500_5200_6200_region.png,455,490,111,134,Tree
20000_20500_5200_6200_region.png,534,569,101,135,Tree
20000_20500_5200_6200_region.png,582,622,92,129,Tree
20000_20500_5200_6200_region.png,605,650,52,90,Tree
20000_20500_5200_6200_region.png,641,678,3,38,Tree
20000_20500_5200_6200_region.png,596,636,3,37,Tree
20000_20500_5200_6200_region.png,538,582,50,84,Tree
20000_20500_5200_6200_region.png,519,552,11,42,Tree
20000_20500_5200_6200_region.png,483,512,34,64,Tree
20000_20500_5200_6200_region.png,626,659,208,241,Tree
20000_20500_5200_6200_region.png,581,613,197,230,Tree
20000_20500_5200_6200_region.png,578,609,159,188,Tree
20000_20500_5200_6200_region.png,537,572,164,199,Tree
20000_20500_5200_6200_region.png,482,521,159,191,Tree
20000_20500_5200_6200_region.png,397,436,215,246,Tree
